nan nan
-156.427415	20.914115
-156.422722	20.916755
-156.415975	20.917342
-156.410401	20.915581
-156.40424	20.913528
-156.397493	20.912648
-156.389866	20.912354
-156.384586	20.914115
-156.379892	20.916755
-156.376078	20.919982
-156.372852	20.924089
-156.369625	20.928196
-156.366398	20.932303
-156.363464	20.936116
-156.35789	20.93817
-156.35261	20.93993
-156.34645	20.941103
-156.342049	20.943743
-156.336476	20.945504
-156.330315	20.946677
-156.323568	20.94697
-156.316234	20.946677
-156.309487	20.945504
-156.303327	20.946677
-156.297166	20.94785
-156.291886	20.94961
-156.285139	20.949904
-156.279271	20.948437
-156.274871	20.94521
-156.269884	20.939343
nan nan
-156.567639	20.605506
-156.563825	20.603452
-156.559425	20.600225
-156.554438	20.597879
-156.550038	20.594945
-156.547104	20.590545
-156.547691	20.583504
-156.549451	20.57793
-156.551504	20.572357
-156.553851	20.567663
-156.555025	20.561503
-156.556785	20.556222
-156.557078	20.548888
-156.555905	20.543315
-156.552091	20.539794
-156.546517	20.538034
-156.542997	20.534514
-156.54329	20.528647
-156.547104	20.52542
-156.554731	20.525713
-156.562065	20.526007
-156.567932	20.525127
-156.573506	20.523073
-156.578786	20.521313
-156.585533	20.520726
-156.590814	20.523367
-156.593454	20.527474
-156.596094	20.531874
-156.601375	20.532754
-156.604602	20.52894
-156.608708	20.52542
-156.613109	20.523073
-156.619269	20.5219
-156.625723	20.521313
-156.631883	20.52014
-156.638044	20.51926
-156.644791	20.518966
-156.650365	20.516913
-156.653298	20.513099
-156.657112	20.509579
-156.661806	20.506939
-156.669433	20.507525
-156.67442	20.509579
-156.677353	20.514273
-156.680874	20.517793
-156.684394	20.521313
-156.687914	20.525127
-156.693195	20.527474
-156.698768	20.529234
-156.698475	20.534807
-156.694661	20.538034
-156.693195	20.540968
-156.689674	20.544781
-156.686741	20.548888
-156.682634	20.552702
-156.678527	20.556222
-156.674713	20.559449
-156.670313	20.562089
-156.666206	20.56561
-156.661806	20.567956
-156.655645	20.56913
-156.650951	20.57177
-156.645671	20.57353
-156.639511	20.574704
-156.63511	20.577344
-156.629537	20.579104
-156.62367	20.580277
-156.618976	20.582917
-156.613695	20.584678
-156.609002	20.587318
-156.604308	20.589665
-156.600201	20.593185
-156.597268	20.597292
-156.593454	20.600519
-156.589934	20.604332
-156.58524	20.607266
-156.578493	20.606092
-156.572039	20.606386
-156.567639	20.605506
nan nan
-156.914384	20.924675
-156.910277	20.922915
-156.904996	20.920862
-156.900596	20.917635
-156.895609	20.915288
-156.890329	20.912941
-156.886222	20.910008
-156.881528	20.907074
-156.877128	20.903847
-156.873901	20.89974
-156.870967	20.89534
-156.867447	20.891526
-156.864807	20.887126
-156.860993	20.883606
-156.856886	20.880085
-156.852486	20.876859
-156.848379	20.873925
-156.843979	20.870698
-156.839578	20.868058
-156.835178	20.865124
-156.830778	20.861017
-156.827257	20.857497
-156.823151	20.854564
-156.819337	20.85075
-156.815817	20.84723
-156.812296	20.84371
-156.809656	20.839309
-156.807603	20.834029
-156.805549	20.829042
-156.804376	20.823468
-156.806136	20.818188
-156.808483	20.813201
-156.812003	20.809094
-156.81523	20.804987
-156.817577	20.800293
-156.820804	20.796479
-156.824031	20.792079
-156.827257	20.787972
-156.830484	20.784159
-156.833125	20.779465
-156.836058	20.775358
-156.839578	20.771251
-156.843392	20.767731
-156.847206	20.764504
